FLYBASE	FLYBASECG	SYMBOL	GENENAME	baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	baseMean_WT2U_old	log2FoldChange_WT2U_old	lfcSE_WT2U_old	stat_WT2U_old	pvalue_WT2U_old	padj_WT2U_old	logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2	logFC_WT2U_old	logCPM_WT2U_old	LR_WT2U_old	PValue_WT2U_old	FDR_WT2U_old
FBgn0034118	CG6251	Nup62	Nucleoporin 62kD	595.542927567006	0.121442859834826	0.0381236897560328	3.18549596358545	0.00144506119731978	0.00547499847623767	595.542927567006	0.169369049011275	0.0375589614850761	4.50941778777811	6.50057795364073e-06	8.11767087874457e-05	595.542927567006	0.240394916575309	0.0372705326709723	6.44999948612318	1.11850530774205e-10	2.38597858297402e-09	0.122881733643645	4.7063810736958	9.30540997451223	0.00228478173310298	0.00841678439986938	0.166417635608938	4.7063810736958	17.5210096805178	2.84150320651112e-05	0.000325549254927793	0.245828886569739	4.7063810736958	38.7838709229228	4.73423580768692e-10	9.90054815852082e-09
FBgn0034068	CG8400	casp	caspar	1829.32203132171	0.101207201339259	0.0290550253913358	3.48329419699765	0.00049528376183604	0.00218207353765666	1829.32203132171	0.10892271712667	0.0288506606362796	3.77539767632566	0.00015975259317452	0.00143278378261076	1829.32203132171	0.090495547226906	0.028820603483355	3.13996017741858	0.0016897080208391	0.00728026244876152	0.102392494825934	6.32108938353355	10.8811923277613	0.000971456877731584	0.00410256348100225	0.105436670021814	6.32108938353355	11.682795151811	0.000630806945547727	0.00500984156256727	0.0961963370269898	6.32108938353355	9.74040863727791	0.00180260819624046	0.00805664083228703
FBgn0013771	CG10246	Cyp6a9	Cytochrome P450-6a9	1068.05905428935	0.16474399328402	0.0499590953510386	3.29757759075586	0.000975227256354311	0.00391973422633722	1068.05905428935	-0.199180385062954	0.0501674358448755	-3.97031224954066	7.17784999201551e-05	0.000705846480734338	1068.05905428935	0.127743635805009	0.0497579387841527	2.56730159903034	0.0102493423164396	0.0331537320860719	0.165768128590702	5.54578771309617	10.5297392950668	0.00117468782207265	0.00481848392283164	-0.202818542098685	5.54578771309617	15.6438379376923	7.64613162311774e-05	0.000771703358126677	0.133312916375913	5.54578771309617	6.86474917530313	0.00879125869553145	0.0304200418301301
FBgn0050197	CG30197	CG30197	uncharacterized protein	4727.69806065495	-0.197675051870811	0.046881370591948	-4.21649472647376	2.48129087200669e-05	0.000153031577411977	4727.69806065495	-0.289984310429292	0.0468489907226702	-6.18976643799861	6.0253426520466e-10	1.84970294619559e-08	4727.69806065495	0.334124102356994	0.0466793877424702	7.1578510026814	8.19515540939353e-13	2.34308055257228e-11	-0.196801265044189	7.69092665883392	16.3557024768522	5.24979646075072e-05	0.000317841659298802	-0.29328969087462	7.69092665883392	36.3243163926711	1.67066368627615e-09	5.16181186682354e-08	0.339749339137886	7.69092665883392	49.0728273731256	2.46633222391166e-12	7.09385286505283e-11
FBgn0005613	CG8404	Sox15	Sox box protein 15	147.065031084843	-0.310088998113464	0.0889245772447381	-3.48710117856436	0.000488286591486754	0.00215521150841481	147.065031084843	-0.231378451334526	0.0874973324978766	-2.64440577477194	0.00818344874443216	0.0401131382160549	147.065031084843	0.555015056865518	0.0838997496665578	6.61521707837402	3.71006907777367e-11	8.54207731416254e-10	-0.308256869745015	2.71001147441328	11.3776805102848	0.000743318791956285	0.00322003952481108	-0.23385985896269	2.71001147441328	6.74323343504832	0.0094103911220694	0.0467008943871403	0.560385872422955	2.71001147441328	41.7417600159131	1.04160304629355e-10	2.3585044863829e-09
FBgn0002643	CG8118	mam	mastermind	2476.68938295429	-0.229007226885532	0.0401445498911026	-5.70456581296202	1.16640021615188e-08	1.34115021252134e-07	2476.68938295429	-0.149968076710929	0.0399833004214511	-3.75076782382055	0.000176293886506634	0.00156782065455946	2476.68938295429	-0.130129489579851	0.0399391307793902	-3.25819533476182	0.00112123199084819	0.00512609069610692	-0.228046474433743	6.75777780464409	30.570599230275	3.21935503739847e-08	3.71741433761502e-07	-0.153433529265121	6.75777780464409	13.9643286493493	0.000186312185794569	0.00171916966815065	-0.124765267947855	6.75777780464409	9.25302628137637	0.00235106583781419	0.010138905265459
FBgn0033873	CG6337	CG6337	uncharacterized protein	30.7833055035642	1.86554913723052	0.267186207231479	6.98220599244587	2.90580633681268e-12	5.84701955756132e-11	30.7833055035642	1.34447999233413	0.26916555847041	4.99499267281603	5.88380012722621e-07	9.26892066094945e-06	30.7833055035642	0.882314312306584	0.272357338935057	3.23954667701086	0.00119719869536483	0.00541396086128628	1.85621379588841	0.506032714880252	47.9281729045333	4.42122765020995e-12	9.6681548935413e-11	1.33007391086384	0.506032714880252	24.2975652875922	8.25433305869679e-07	1.33773269096781e-05	0.882162238772075	0.506032714880252	10.73344516801	0.00105216371664343	0.00508200911649559
FBgn0033817	CG4688	GstE14	Glutathione S transferase E14	347.505865289563	-0.777577791570432	0.0659844267109013	-11.7842622923322	4.7052175677023e-32	3.63440111802037e-30	347.505865289563	-0.307642114296595	0.0638672398812809	-4.81690010196861	1.45805638888616e-06	2.09688650041316e-05	347.505865289563	-0.311046946086861	0.0637758405713946	-4.87719085001562	1.07607310468718e-06	1.0837674234168e-05	-0.775881520945839	3.93174865311454	132.386252213996	1.23165324898523e-30	9.66948755637748e-29	-0.311228114763002	3.93174865311454	22.6830115419596	1.91049520700776e-06	2.8414166293044e-05	-0.305085714621861	3.93174865311454	21.8603212784543	2.9323506370929e-06	2.88357848070594e-05
FBgn0025692	CG3814	Lfg	Lifeguard	184.222654788045	-1.57182318467221	0.100728457213138	-15.6045593088584	6.77761052962874e-55	1.08193256087973e-52	184.222654788045	-0.381573846969434	0.0928300861654369	-4.11045451675454	3.9488106029544e-05	0.000415166936938499	184.222654788045	0.257334058744414	0.0907999814741514	2.83407611506695	0.004595838402644	0.016956448467074	-1.56908111852617	3.02815334202551	236.46048269726	2.3254218100988e-53	3.97730180305827e-51	-0.385553522413056	3.02815334202551	16.6941378155497	4.3916494689836e-05	0.000475221910469336	0.262408635610823	3.02815334202551	8.06127869797211	0.00452212574727485	0.0175284987484413
FBgn0033775	CG17577	Cyp9h1	Cyp9h1	595.439486722836	1.38893610060064	0.0564335742093427	24.6118754670459	9.42655714566058e-134	7.52396369509475e-131	595.439486722836	-0.195131756203071	0.0590251842180908	-3.30590677162622	0.000946695807467118	0.00675163994335075	595.439486722836	0.562175318861521	0.0572525374246976	9.81922101882265	9.30598535236531e-23	1.07388828560187e-20	1.38960480939105	4.70393168328738	575.109690420852	4.34340476527253e-127	3.20008698782925e-124	-0.198453636346435	4.70393168328738	10.9272115587815	0.000947620146870272	0.00702499117258233	0.567703526226268	4.70393168328738	94.6643228912413	2.25568219081706e-22	2.73480050932226e-20
FBgn0033728	CG8505	Cpr49Ae	Cuticular protein 49Ae	597.421210002141	-1.21217766554935	0.0621269584132067	-19.5112990642025	8.80167862005575e-85	2.81008259409646e-82	597.421210002141	-0.61010719057288	0.0604523253822817	-10.0923692631301	5.97106230253162e-24	1.21682627092868e-21	597.421210002141	-0.740189655144537	0.0605635703901439	-12.22169780243	2.38060360047401e-34	8.76977741743848e-32	-1.2106986241646	4.71014421561792	356.247333256996	1.84811118243886e-79	5.7100673888385e-77	-0.613162553670542	4.71014421561792	97.1159349966435	6.5384562638009e-23	1.30469446030594e-20	-0.734624586427372	4.71014421561792	138.493585079693	5.68387064127532e-32	2.1776045200854e-29
FBgn0033730	CG8511	Cpr49Ag	Cuticular protein 49Ag	357.190292990655	-1.51568579027029	0.0983950101264528	-15.4040920197315	1.53631868803364e-53	2.26382467599787e-51	357.190292990655	-1.0486966470374	0.0965585304798608	-10.860735367717	1.77315525628518e-27	4.59007595802689e-25	357.190292990655	-0.388443758324182	0.095145297898136	-4.08263747032518	4.45274562510958e-05	0.000308822574926137	-1.51372305198996	3.97251026213245	226.006061058883	4.42982553124924e-51	6.84336595779116e-49	-1.05167740456508	3.97251026213245	114.717915374228	9.07275170684272e-27	2.48282330994685e-24	-0.382657397576342	3.97251026213245	15.8075455912755	7.01223021730457e-05	0.000484932426146882
FBgn0010238	CG12369	Lac	Lachesin	2944.48519930978	0.121661331468397	0.0305375401449249	3.98399251842214	6.77670069078855e-05	0.000374428796835791	2944.48519930978	-0.0993337202049916	0.0305793455866688	-3.24839260943166	0.00116059009508592	0.00805516806574853	2944.48519930978	0.206483969041813	0.0303437048161268	6.80483712496677	1.01163623485222e-11	2.49728140655016e-10	0.12278634999183	7.00742476500182	14.5111050273857	0.000139335741282397	0.000741009289285287	-0.10285306660371	7.00742476500182	10.1617487912685	0.00143384546712967	0.0100316814347465	0.211776491225083	7.00742476500182	43.6633505268221	3.90007457555545e-11	9.3544238926343e-10
FBgn0050033	CG30033	CG30033	uncharacterized protein	1792.60914711032	1.08076466372962	0.0706527389228744	15.2968544490455	8.02421985215764e-53	1.14710414543233e-50	1792.60914711032	0.29805673372299	0.0708823856313177	4.20494783109134	2.61142384704543e-05	0.000286508792749154	1792.60914711032	-0.605936075179125	0.0714266496583379	-8.48333329475144	2.18832660787906e-17	1.28587682516967e-15	1.0818229262326	6.2903385603061	225.105969974487	6.96142158451177e-51	1.05835707835641e-48	0.294596056346662	6.2903385603061	16.9054242386225	3.92891498014569e-05	0.000432045323534275	-0.600799013202708	6.2903385603061	68.9174708652212	1.02671242355558e-16	6.10798235578594e-15
FBgn0033592	CG13215	CG13215	uncharacterized protein	44.1324226822878	0.646080641138312	0.176985820421082	3.65046555481771	0.000261765413605069	0.00124179748960344	44.1324226822878	-1.24545506818355	0.20062040597103	-6.20801788409995	5.36570459451016e-10	1.67402992202665e-08	44.1324226822878	1.31455178951111	0.171892313023299	7.64753098256889	2.04874894630958e-14	7.40487449349177e-13	0.644460635802803	1.01564365461713	13.4356865333242	0.000246882619293575	0.00122393464161173	-1.24135191856503	1.01564365461713	39.6871382360009	2.98082107840097e-10	1.18959601203852e-08	1.3171197567622	1.01564365461713	59.4363468566524	1.26314407631819e-14	5.23739998397211e-13
FBgn0033574	CG7722	Spn47C	Serpin 47C	1315.25306574586	-0.362794052311154	0.0607946429012055	-5.96753323974142	2.40867230020383e-09	3.06377998557135e-08	1315.25306574586	-0.280914896981495	0.0605338194391836	-4.64062733169714	3.47353060899956e-06	4.59523151560743e-05	1315.25306574586	0.345282529162146	0.0600690284240465	5.74809578614599	9.02541080349692e-09	1.40105971922032e-07	-0.361494389461124	5.84651234369934	35.5755985538806	2.45341657007463e-09	3.40069810537985e-08	-0.284954141104946	5.84651234369934	22.2961849838662	2.33670378777816e-06	3.4117300120944e-05	0.350560555196852	5.84651234369934	34.2906794896631	4.74649515254534e-09	8.04635939311138e-08
FBgn0033504	CG18408	CAP	CAP	9113.64984006186	-0.241775068195615	0.0285186901893018	-8.47777603356803	2.29539289773541e-17	7.96567868641657e-16	9113.64984006186	-0.111022590124484	0.0284386901116951	-3.90392770160773	9.46440644206772e-05	0.000899306397838538	9113.64984006186	0.0894534146759661	0.0283869486994898	3.1512162727646	0.00162592047074332	0.00704663632071469	-0.240624480465778	8.63706051890306	52.6740081405048	3.93767906291039e-13	9.89897377022461e-12	-0.114626868558634	8.63706051890306	12.0150806964545	0.000527718032106741	0.00428709356362881	0.0948835821871887	8.63706051890306	8.2531801143817	0.00406806706187097	0.0160502373358154
FBgn0033440	CG10459	CG10459	uncharacterized protein	34.6861539517618	0.739519641286341	0.180156279203354	4.10487852300501	4.0452739495933e-05	0.000236542331435926	34.6861539517618	1.07440642408018	0.175840380209807	6.11012341305352	9.95541251565893e-10	2.86345168393337e-08	34.6861539517618	0.629266394877984	0.179067315355503	3.51413318298037	0.000441191549006223	0.00229161206962126	0.738432938446345	0.686463760003629	17.3080123853227	3.17843834566061e-05	0.000202548785593728	1.06537825485033	0.686463760003629	37.5410210763229	8.95105244974713e-10	2.99766364907965e-08	0.632064386007491	0.686463760003629	12.7614748514756	0.000353831795069262	0.00199001816393035
FBgn0005614	CG18345	trpl	transient receptor potential-like	49999.7653783329	-0.940797679613115	0.0664674028655638	-14.1542717039202	1.75749061932852e-45	2.05283477462543e-43	49999.7653783329	-0.31376649093557	0.0664475154262465	-4.7220199118481	2.33513814065631e-06	3.2042912766771e-05	49999.7653783329	-0.612467316361543	0.0664515928546154	-9.21674394926117	3.06258756127699e-20	2.71606145017694e-18	-0.939380844579102	11.0921019942246	180.111915153654	4.58125789093651e-41	5.04359633096436e-39	-0.316986253383161	11.0921019942246	20.8136468892717	5.06209729886347e-06	6.89683754317416e-05	-0.606745010470272	11.0921019942246	75.9120808085111	2.96580018685358e-18	2.21925267106903e-16
FBgn0033446	CG1648	CG1648	uncharacterized protein	8993.18379386335	0.202363336200795	0.0424134804262588	4.77120326290199	1.83128619456513e-06	1.4204944718732e-05	8993.18379386335	0.129499598295747	0.0423930400552329	3.05473724288291	0.00225257777227456	0.0141848717309965	8993.18379386335	-0.181248309704955	0.0424355424425737	-4.27114393436189	1.94472836438649e-05	0.000147245915210228	0.203482761526627	8.61701445675989	21.4038617459667	3.7202112530869e-06	2.88286273317689e-05	0.125538647493119	8.61701445675989	8.15518352834698	0.00429382545094009	0.0248647280345249	-0.175733057689243	8.61701445675989	15.9572322876477	6.47897668032897e-05	0.000452300573208388
FBgn0033304	CG2397	Cyp6a13	Cyp6a13	908.565328261287	0.778578955602137	0.0834081922408939	9.33456216571027	1.01409508630386e-20	4.69227185343884e-19	908.565328261287	-0.317818825473468	0.0841819224375796	-3.77538094011964	0.000159763320090655	0.00143278378261076	908.565328261287	0.449631394652454	0.0834578549460896	5.38752637415493	7.14339958269445e-08	9.3469236616185e-07	0.779449003221018	5.3124430576459	85.5007221421296	2.31616999773559e-20	1.15543105407872e-18	-0.321286321356652	5.3124430576459	14.395371386996	0.000148166055290731	0.00140092248526616	0.454889025039003	5.3124430576459	29.1921995211817	6.55425455263317e-08	9.24545656923719e-07
FBgn0033289	CG2121	CG2121	uncharacterized protein	244.032334840319	-1.05720588718794	0.086192055289874	-12.2656999375689	1.38411055697238e-34	1.17318680660898e-32	244.032334840319	-0.631558840713503	0.0830983551548576	-7.60013648328616	2.9581859524934e-14	2.52977723687337e-12	244.032334840319	0.264898449889551	0.0799200045481934	3.31454498015965	0.000917924102832763	0.00431609084778214	-1.05504761568986	3.42685620490604	148.255873948563	4.17060053274342e-34	3.664771734185e-32	-0.634823201315286	3.42685620490604	57.7773300686481	2.93533227024783e-14	2.75633455729742e-12	0.269991492282259	3.42685620490604	11.3028337135437	0.000773888880280617	0.00392393207799246
FBgn0033268	CG2297	Obp44a	Odorant-binding protein 44a	6522.49845648394	-0.359386450808141	0.0749350238341738	-4.79597433108768	1.61886011305918e-06	1.26678449043144e-05	6522.49845648394	-0.386834378038696	0.0749088537168527	-5.16406751464771	2.41640474563576e-07	4.17767593027064e-06	6522.49845648394	-0.433326926693042	0.0749141254596021	-5.78431536154975	7.28082424614349e-09	1.14320876441906e-07	-0.357896589229877	8.15484450245866	21.398556847104	3.73051878303953e-06	2.88618004070699e-05	-0.389982293735305	8.15484450245866	25.3855074188203	4.69431581817281e-07	8.20477315811299e-06	-0.427635957359349	8.15484450245866	30.4633100704689	3.40240871694062e-08	5.06029047994678e-07
FBgn0004133	CG1363	blow	blown fuse	835.547660438907	-0.173234777595272	0.0422702360020245	-4.09826852130599	4.16252227791634e-05	0.000242657567729049	835.547660438907	-0.188184505292581	0.0419771620291036	-4.48302115236159	7.35936313209987e-06	9.15428312717565e-05	835.547660438907	0.276937394721279	0.0411503493481568	6.72989170464196	1.69789409515286e-11	4.09632988498087e-10	-0.171785044297991	5.19405925917586	15.2036928750884	9.65144964353947e-05	0.000537138783764213	-0.191221911990629	5.19405925917586	19.0657874784685	1.26288671901058e-05	0.000156683018065846	0.282385385358164	5.19405925917586	43.1315102248159	5.11812936735928e-11	1.21340205644968e-09
FBgn0010548	CG11140	Aldh-III	Aldehyde dehydrogenase type III	4705.28088626654	-0.199883822775214	0.0288546553271905	-6.92726426667306	4.2905665128998e-12	8.35265163832404e-11	4705.28088626654	-0.121611786417356	0.0287276620422988	-4.23326430944133	2.30323546568824e-05	0.000256516154539093	4705.28088626654	-0.115677825872126	0.0287052481017389	-4.02984936629476	5.58126071103311e-05	0.000375402493611483	-0.198881043376714	7.68335568069063	37.9910682411813	7.10692364000768e-10	1.0770587756961e-08	-0.125194825115396	7.68335568069063	15.1660484611605	9.84578849248754e-05	0.000972779655042913	-0.110163249310594	7.68335568069063	11.7576727489911	0.000605929395708262	0.00319229469312087
FBgn0033139	CG12837	Tsp42Er	Tetraspanin 42Er	181.378488183672	1.00767649147412	0.103903283601796	9.69821603844576	3.06816096397902e-22	1.61466185236215e-20	181.378488183672	0.501092067459125	0.104893510499371	4.7771503220128	1.77796861353046e-06	2.49332113915004e-05	181.378488183672	1.09255516681132	0.103055926296783	10.6015753394419	2.93002521922765e-26	5.29505312259669e-24	1.00723786237548	3.00335602726219	90.6415708163174	1.72204091944556e-21	9.26612804856715e-20	0.496192703590784	3.00335602726219	21.7160810851897	3.16130095536625e-06	4.49090819246963e-05	1.09695720924003	3.00335602726219	108.9621163227	1.65417399454598e-25	2.93401454069655e-23
FBgn0044011	CG1859	Spn43Ad	Serpin 43Ad	225.360066015132	0.590555705522806	0.0632648861558395	9.33465214918902	1.01323408912456e-20	4.69227185343884e-19	225.360066015132	0.219580859527731	0.0641131106302229	3.42489792445385	0.000615030448726708	0.00465305026690712	225.360066015132	0.50998417891821	0.0627802604955444	8.12332052929923	4.53599301035325e-16	2.20536756615043e-14	0.59113753546163	3.31365251119891	82.1626530490689	1.25335921879262e-19	5.77147817192101e-18	0.216408236729498	3.31365251119891	10.7118867179915	0.0010644942378799	0.00775219417792139	0.515674282600459	3.31365251119891	63.4213203106948	1.66901769131348e-15	8.24012961206213e-14
FBgn0039916	CG9935	Ekar	Eye-enriched kainate receptor	1691.71061016453	-0.144629670821533	0.056650122994045	-2.55303365955157	0.0106789175624021	0.0302253760084773	1691.71061016453	-0.170319367570427	0.0565542743449502	-3.01160910546869	0.00259866996002678	0.0159245431075729	1691.71061016453	-0.203405035652865	0.0565380094483733	-3.5976688538814	0.000321082047694705	0.00174042096933779	-0.14355358142383	6.20755850357795	6.38959600619108	0.0114791150912873	0.033176513079164	-0.173860034005342	6.20755850357795	9.40266279420349	0.00216670537497448	0.0141850335485342	-0.198070961712813	6.20755850357795	12.230587306023	0.000470123977386431	0.00256006762296972
FBgn0039896	CG1629	yellow-h	yellow-h	278.297208533329	-0.261751771522997	0.0746980260201201	-3.50413237764133	0.000458097577326892	0.00204267159945855	278.297208533329	-0.474478686430049	0.0747886262338721	-6.34426262820102	2.23493287676522e-10	7.6454141739418e-09	278.297208533329	-0.314842705585421	0.0741754320318852	-4.24456854461033	2.19014414179379e-05	0.000163501173734224	-0.260400239107135	3.61137567958547	11.8042453779383	0.000590958098568206	0.00263755669528717	-0.478012603131063	3.61137567958547	39.7420768370573	2.89813937022678e-10	1.16631844067362e-08	-0.309369488010606	3.61137567958547	16.896727554793	3.94695699173364e-05	0.0002928269098902
FBgn0039930	CG11077	CG11077	uncharacterized protein	676.454231991997	-0.126579401675997	0.04539381899838	-2.78847218561881	0.00529572946698202	0.0167290556842855	676.454231991997	-0.175160553387269	0.0451218033069289	-3.8819493138558	0.000103622478708546	0.00097113121435465	676.454231991997	-0.241252977215464	0.0451723419337416	-5.34072325869958	9.25764880310007e-08	1.17599151506754e-06	-0.125184522944374	4.88835797061772	7.08810959162857	0.00775970565515323	0.0238748669338444	-0.178477214072877	4.88835797061772	14.5791587843827	0.000134392723116849	0.00128080945473949	-0.235352249009179	4.88835797061772	25.2788565487325	4.96117398750993e-07	5.75977266089335e-06
FBgn0025885	CG11143	Inos	myo-inositol-1-phosphate synthase	7819.39761243418	-0.185289231693516	0.054125763674493	-3.42330932839723	0.000618636354070163	0.00263933140279912	7819.39761243418	-0.164371353564096	0.0540877312522487	-3.03897667287093	0.00237383234543782	0.0147352989012336	7819.39761243418	-0.217153289840585	0.0540893976359271	-4.01471081823156	5.95187238751775e-05	0.000396984914537918	-0.184197819886142	8.41596121069457	10.6400912697098	0.00110662212372694	0.00457849965488409	-0.167811155237604	8.41596121069457	8.84230827575497	0.00294326658469942	0.0182581653809916	-0.21188294602971	8.41596121069457	14.1106241144694	0.00017236748404511	0.00106925891333165
FBgn0052000	CG32000	anne	anne boleyn	8573.14504388504	-0.191226659235504	0.0450786940438925	-4.24206298100181	2.21474516244186e-05	0.000138555383186598	8573.14504388504	-0.153988466709744	0.0450421144381239	-3.41876638409781	0.00062905709822301	0.00474418022581102	8573.14504388504	-0.161683127284563	0.0450362702377135	-3.59006477292983	0.000330595800054873	0.00178391356221159	-0.19047881708295	8.54842902084652	16.3355736112238	5.30585222817793e-05	0.000320829877787173	-0.157585483376531	8.54842902084652	11.1998559029034	0.000818036842003892	0.00622331761136876	-0.156537465527224	8.54842902084652	11.0575572754369	0.000883264349028724	0.00438110095028333
FBgn0002921	CG5670	Atpalpha	Na pump alpha subunit	63035.9312891063	-0.10619307734208	0.0366743689697886	-2.89556658574163	0.00378474726334333	0.0124742977592231	63035.9312891063	-0.103103992082171	0.0366699680848559	-2.8116738973861	0.00492844418265964	0.0266692872211944	63035.9312891063	-0.156927632227834	0.0366699176371924	-4.27946508580839	1.87343022198852e-05	0.000142523547785592	-0.105393923138885	11.4264168576363	6.53871922774358	0.010555131355289	0.0309638738502168	-0.106754386560719	11.4264168576363	6.71156872237779	0.00957894220964062	0.047365569687113	-0.151573090433162	11.4264168576363	13.5234112440727	0.000235605763286113	0.00141127704862689
FBgn0000083	CG5730	AnxB9	Annexin B9	7727.98259469144	-0.2292922529858	0.0494740045061063	-4.63460064077691	3.57627215663595e-06	2.6247919322804e-05	7727.98259469144	-0.282664507054116	0.0494404482757501	-5.71727233292015	1.08247559930746e-08	2.4744513819014e-07	7727.98259469144	0.234249615996583	0.0493565205856637	4.74607231662566	2.07404585534475e-06	1.97467308175865e-05	-0.228159219282988	8.39920722569912	19.7942016447221	8.62439098770693e-06	6.18958321035233e-05	-0.286315452679248	8.39920722569912	31.2182271926034	2.30590783437973e-08	5.4265319994322e-07	0.239449212905499	8.39920722569912	21.9302917493671	2.82735572396468e-06	2.79467627700038e-05
FBgn0034276	CG6385	Sardh	Sarcosine dehydrogenase	528.768573506191	0.333775929200911	0.111851320305896	2.98410361440603	0.00284410442453707	0.00975674504950431	528.768573506191	-0.396013155359397	0.112551407310891	-3.5185091401436	0.000433978865933605	0.00342111076371364	528.768573506191	0.617476787853371	0.111411938102805	5.5422856685573	2.98548722393412e-08	4.24258110249867e-07	0.335128821374643	4.53638858550228	8.78002669480716	0.00304546742484468	0.0107189945475711	-0.39899306400949	4.53638858550228	12.2517689098107	0.000464817312692184	0.00383794846634977	0.622760205201495	4.53638858550228	30.2667425629781	3.76526959202559e-08	5.54826956191094e-07
FBgn0010424	CG7930	TpnC73F	Troponin C at 73F	202.896821779528	0.358373770037681	0.0882066121586847	4.06289008575642	4.84688556477312e-05	0.000278652280548601	202.896821779528	0.331209449566783	0.087736729467721	3.7750375649532	0.000159983552891026	0.00143341671617422	202.896821779528	0.54082698184462	0.0869681696399184	6.21867729404737	5.01363229877606e-10	9.43429669109569e-09	0.359464269603268	3.16360471971303	16.2250943746991	5.6244128500493e-05	0.000336691414236076	0.326908538588787	3.16360471971303	13.550063256757	0.000232283594657211	0.00208298139249049	0.546033597110282	3.16360471971303	38.4759383067354	5.54329198865793e-10	1.14673111592582e-08
FBgn0032699	CG10383	CG10383	uncharacterized protein	973.839202083704	0.354743722139229	0.075155782899033	4.72011212518143	2.35714675669966e-06	1.79608207125453e-05	973.839202083704	0.307193433889251	0.0750420104233361	4.09361945603901	4.24691118183444e-05	0.000441181293922021	973.839202083704	0.735577452041402	0.0746940864379158	9.84786730945293	7.00138122447521e-23	8.17795480097849e-21	0.356014065713468	5.41382599276532	22.03257873099	2.68061646457054e-06	2.14494106079003e-05	0.303250479098415	5.41382599276532	16.0390011068534	6.20510265591852e-05	0.000640436134034349	0.740933428691623	5.41382599276532	95.7969312003409	1.27292877388882e-22	1.62561490617428e-20
FBgn0003189	CG18572	r	rudimentary	600.362880986841	-0.405766845984384	0.0592005305847813	-6.85410826518327	7.17587221427225e-12	1.33716933985019e-10	600.362880986841	-0.178619379443664	0.0583390929992182	-3.0617441969154	0.00220051417725171	0.0138752631927037	600.362880986841	0.166903615364065	0.0577440021527203	2.89040608793691	0.00384744467588591	0.0145943861804496	-0.40453124423705	4.71977717642218	44.7380821142322	2.25233722597047e-11	4.28884412531713e-10	-0.182210489622118	4.71977717642218	9.33846909669442	0.00224392901401559	0.014630600473956	0.172431117768989	4.71977717642218	8.52234693940743	0.00350811786781342	0.0141655788102517
FBgn0052311	CG33484	zormin	zormin	5931.31169263879	-0.264175902121906	0.0484236798666256	-5.455510668531	4.88322994778109e-08	5.08939895972223e-07	5931.31169263879	-0.138639670538044	0.048355294893516	-2.86710423012298	0.00414246558780545	0.023202756619077	5931.31169263879	-0.219030708124028	0.0483610791225277	-4.52906990700294	5.92438969407761e-06	5.14449723389622e-05	-0.263375961662612	8.016959618643	27.7777641072031	1.36081190685604e-07	1.37924406813409e-06	-0.142362297901847	8.016959618643	8.14723738195136	0.00431268116929465	0.0249588279392774	-0.21362015099638	8.016959618643	18.3199142069531	1.86744826501224e-05	0.000151195430957627
FBgn0013305	CG3798	Nmda1	N-methyl-D-aspartate receptor-associated protein	9594.71218459496	-0.213753816431076	0.0291399065025843	-7.33543247340616	2.21006650865742e-13	5.16293098046849e-12	9594.71218459496	-0.127731420915238	0.0290710887711878	-4.39376116665543	1.11406206365583e-05	0.000132552626654603	9594.71218459496	0.136534862631589	0.0290089922003526	4.70663929613969	2.51833926556879e-06	2.36014221972778e-05	-0.21264823470689	8.71133656566282	38.5098655982335	5.44776040825513e-10	8.48861107629227e-09	-0.131157659620279	8.71133656566282	14.7090466400904	0.000125443021839574	0.00120510858894628	0.141994364872555	8.71133656566282	17.2935792303794	3.20267202094687e-05	0.000243647280513337
FBgn0039915	CG1732	Gat	GABA transporter	1981.32382942971	0.217917956324747	0.0720495481237617	3.02455687786442	0.00248997647551455	0.00871673782254325	1981.32382942971	-0.282163140294262	0.0721815082984056	-3.90907791962134	9.26490792260369e-05	0.000882977990872618	1981.32382942971	-0.240910814164267	0.0721445217795771	-3.33928076895875	0.00083995621203522	0.00400253761137977	0.218999491867145	6.43541970737975	9.06526102356815	0.00260511344222046	0.0093803671239051	-0.285525887368588	6.43541970737975	15.3333205497409	9.01129874872042e-05	0.000896263960698279	-0.235531652119227	6.43541970737975	10.4564546348214	0.00122221629221382	0.00577522824214306
FBgn0036876	CG9451	CG9451	uncharacterized protein	1419.80911596902	0.495255667633999	0.0704567661663202	7.02921372327675	2.07700627848495e-12	4.26900560843968e-11	1419.80911596902	0.222896306003711	0.0705037201140165	3.16148290676363	0.00156968030802906	0.0104623507239404	1419.80911596902	0.184369763387652	0.070489262578277	2.61557231050492	0.0089078057368904	0.0294914445179194	0.496371238043979	5.95513910148307	49.9210924836837	1.60054817889647e-12	3.76659716399763e-11	0.21932048853731	5.95513910148307	9.76853428970708	0.00177523921322564	0.0119825519269029	0.189471544112543	5.95513910148307	7.28988419499484	0.00693439458243013	0.0251296372722345
